Combination,Train RMSE,Validation RMSE,Train RMSE Std. Dev., Validation RMSE Std. Dev,count
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Total.Coliform.Influent..MPN.100mL.', 'Fecal.Coliform.Influent..MPN.100mL.', 'COD.Pre.chlorination..ppm.')",2143491.39184188,10109024.410763511,433609.6150340659,8352369.074085875,5
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Total.Coliform.Influent..MPN.100mL.', 'Fecal.Coliform.Influent..MPN.100mL.', 'TSS.Pre.chlorination..ppm.')",2143507.953349691,7111884.971558563,433620.00777569006,8578943.36583396,5
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Total.Coliform.Influent..MPN.100mL.', 'Fecal.Coliform.Influent..MPN.100mL.', 'pH.Pre.chlorination')",2143546.3822902134,11794308.525468167,433637.1889256763,10084405.246703722,5
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Influent..ppm.', 'BOD.Pre.chlorination..ppm.')",2143535.682003267,11332180.762883108,433654.93424853357,9246946.595142765,5
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Influent..ppm.', 'COD.Influent..ppm.')",2143492.782022988,9237536.728929866,433623.747625704,7921579.282221608,5
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Influent..ppm.', 'COD.Pre.chlorination..ppm.')",2143471.3076574365,10108982.364423696,433623.88350073766,8352268.174689078,5
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Influent..ppm.', 'TSS.Pre.chlorination..ppm.')",2143484.0430975566,7112978.933910908,433627.73497776606,8577669.733578958,5
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Influent..ppm.', 'pH.Pre.chlorination')",2143511.8835595143,11846236.370758155,433649.90848403453,10131680.66510733,5
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'COD.Influent..ppm.')",2143569.0934221847,11332183.522078715,433653.3574901587,9246887.97066299,5
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'COD.Pre.chlorination..ppm.')",2143546.704596433,14347024.063866135,433622.9719484305,7473202.923645134,5
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.')",2143560.7268875507,14422900.468265355,433631.679448849,7530772.909624791,5
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",2143554.482685353,11065666.656410495,433640.44527264294,9162878.565898348,5
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Total.Coliform.Influent..MPN.100mL.', 'COD.Influent..ppm.', 'COD.Pre.chlorination..ppm.')",2143499.4041120512,10109041.940512154,433599.19998611725,8352392.290745666,5
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Total.Coliform.Influent..MPN.100mL.', 'COD.Influent..ppm.', 'TSS.Pre.chlorination..ppm.')",2143524.569696858,7113613.575043348,433619.5181383057,8578048.442549787,5
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Total.Coliform.Influent..MPN.100mL.', 'COD.Influent..ppm.', 'pH.Pre.chlorination')",2143539.8220320074,11822112.909320872,433641.7388063856,10109701.895851366,5
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Total.Coliform.Influent..MPN.100mL.', 'COD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.')",2143498.005637565,10110919.92128943,433599.9838793631,8349981.047990022,5
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Total.Coliform.Influent..MPN.100mL.', 'COD.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",2143471.710043736,10109042.790072236,433614.7092905105,8352359.564975199,5
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Total.Coliform.Influent..MPN.100mL.', 'TSS.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",2143510.771923054,11841258.744982127,433612.1252846483,10029620.26044148,5
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Influent..ppm.', 'BOD.Pre.chlorination..ppm.')",2143537.9081477756,11333851.95960775,433655.63522292714,9242999.672077237,5
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Influent..ppm.', 'COD.Influent..ppm.')",2143489.399918172,9153714.716919567,433634.1579153694,8014885.947009653,5
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Influent..ppm.', 'COD.Pre.chlorination..ppm.')",2143473.29951272,10042507.033476919,433616.9920690413,8430203.711542625,5
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Influent..ppm.', 'TSS.Pre.chlorination..ppm.')",2143465.215012272,7043402.549239373,433621.5590038297,8632461.073099667,5
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Influent..ppm.', 'pH.Pre.chlorination')",2143505.130549197,11846363.91699604,433648.70695772575,10131651.757941844,5
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'COD.Influent..ppm.')",2143567.7552773273,11334307.575851047,433656.0773100359,9242769.438157847,5
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'COD.Pre.chlorination..ppm.')",2143539.5343711823,14346140.774045384,433635.7946594125,7473367.592146075,5
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.')",2143555.2099569715,14422036.196258456,433639.36943609425,7530105.744903596,5
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",2143550.0259105926,11067467.052181205,433649.1024370173,9159118.463714907,5
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'COD.Influent..ppm.', 'COD.Pre.chlorination..ppm.')",2143500.6118743317,10045417.926508415,433614.75604260265,8425725.665202964,5
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'COD.Influent..ppm.', 'TSS.Pre.chlorination..ppm.')",2143500.042608152,7045203.746710578,433621.377065418,8631627.566996126,5
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'COD.Influent..ppm.', 'pH.Pre.chlorination')",2143530.462065057,11822169.30839801,433652.14348573855,10109742.830095416,5
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'COD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.')",2143500.0950101344,10052665.099481246,433626.9942341906,8418419.615957968,5
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'COD.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",2143468.5889907326,10045452.304010361,433627.06605215225,8426981.004228003,5
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'TSS.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",2143493.1226808373,11826118.460093707,433622.1403000516,10047456.805703264,5
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'BOD.Influent..ppm.', 'BOD.Pre.chlorination..ppm.', 'COD.Influent..ppm.')",2143543.928054718,9503794.577118022,433655.5234952709,8152322.929647272,5
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'BOD.Influent..ppm.', 'BOD.Pre.chlorination..ppm.', 'COD.Pre.chlorination..ppm.')",2143533.8175596553,12518401.068041071,433651.5421192068,6917181.398119749,5
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'BOD.Influent..ppm.', 'BOD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.')",2143535.4617024264,12861849.703873381,433657.2857404528,7048803.514759117,5
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'BOD.Influent..ppm.', 'BOD.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",2143538.304613405,9503971.90122707,433663.40846665436,8152576.34684364,5
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'BOD.Influent..ppm.', 'COD.Influent..ppm.', 'COD.Pre.chlorination..ppm.')",2143465.0262373397,10053961.815900763,433627.1768505652,8417096.012206186,5
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'BOD.Influent..ppm.', 'COD.Influent..ppm.', 'TSS.Pre.chlorination..ppm.')",2143462.904731258,7052066.73405422,433616.78542940976,8625847.790617561,5
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'BOD.Influent..ppm.', 'COD.Influent..ppm.', 'pH.Pre.chlorination')",2143505.7825832916,11846342.832626946,433649.54927326646,10131666.364916263,5
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'BOD.Influent..ppm.', 'COD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.')",2143460.8970357045,10065406.738866363,433623.5346052664,8403475.070625773,5
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'BOD.Influent..ppm.', 'COD.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",2143462.141814201,10057503.714697968,433620.90685833903,8412940.33358849,5
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'BOD.Influent..ppm.', 'TSS.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",2143466.318759945,11825970.75293016,433629.2309115328,10047679.931567907,5
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'BOD.Pre.chlorination..ppm.', 'COD.Influent..ppm.', 'COD.Pre.chlorination..ppm.')",2143555.549093752,12518967.683125138,433640.46404097293,6917111.566855196,5
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'BOD.Pre.chlorination..ppm.', 'COD.Influent..ppm.', 'TSS.Pre.chlorination..ppm.')",2143569.790125191,12862206.271228692,433654.76954313647,7049513.409131361,5
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'BOD.Pre.chlorination..ppm.', 'COD.Influent..ppm.', 'pH.Pre.chlorination')",2143554.4832852627,9504706.105549801,433657.32199245825,8152796.886720728,5
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'BOD.Pre.chlorination..ppm.', 'COD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.')",2143543.573011533,15883507.742525822,433630.765557521,3256868.785235845,5
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'BOD.Pre.chlorination..ppm.', 'COD.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",2143525.242643021,12518962.914547896,433654.9329712053,6917083.787150027,5
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'BOD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",2143554.6740731467,12553749.18846115,433661.69493955,6984957.924585245,5
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'COD.Influent..ppm.', 'COD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.')",2143500.950707556,10058212.507064676,433617.86870290135,8411956.248182777,5
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'COD.Influent..ppm.', 'COD.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",2143470.502601996,10056749.670394946,433619.81807716365,8413857.135956718,5
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'COD.Influent..ppm.', 'TSS.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",2143484.572261829,11825036.928078052,433628.5288653212,10048995.025929155,5
"('Chlorine.dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'COD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",2143476.448502018,10065478.349763487,433615.52423544246,8403494.018689895,5
"('Chlorine.dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Influent..ppm.', 'BOD.Pre.chlorination..ppm.')",2143864.440160872,11333969.28913053,433740.87854995823,9307210.798981708,5
"('Chlorine.dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Influent..ppm.', 'COD.Influent..ppm.')",2143714.2637216323,11268041.690079639,433662.3204551061,6704858.834580304,5
"('Chlorine.dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Influent..ppm.', 'COD.Pre.chlorination..ppm.')",2143551.3108093427,10032847.53425615,433671.56426591094,8439969.435107358,5
"('Chlorine.dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Influent..ppm.', 'TSS.Pre.chlorination..ppm.')",2143629.347524681,6975983.5009666085,433719.3599124786,8685301.32331824,5
"('Chlorine.dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Influent..ppm.', 'pH.Pre.chlorination')",2143725.320350779,13003699.942245468,433663.1828886738,11423029.109830089,5
"('Chlorine.dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'COD.Influent..ppm.')",2143893.1375447335,11333873.618340872,433737.120428021,9307321.981477156,5
"('Chlorine.dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'COD.Pre.chlorination..ppm.')",2143616.2253931975,14389166.027232166,433680.2412225263,7470201.722770939,5
"('Chlorine.dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.')",2143700.9033079185,14420933.344701607,433739.03590719256,7528451.622273419,5
"('Chlorine.dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",2143874.8633002928,11025815.157609604,433746.9873851938,9207373.888936313,5
"('Chlorine.dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'Fecal.Coliform.Influent..MPN.100mL.', 'COD.Influent..ppm.', 'COD.Pre.chlorination..ppm.')",2143575.7388267787,10024674.35813617,433652.7054050824,8449803.378387287,5
"('Chlorine.dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'Fecal.Coliform.Influent..MPN.100mL.', 'COD.Influent..ppm.', 'TSS.Pre.chlorination..ppm.')",2143642.7102572853,6974751.459832223,433718.2845146644,8686897.242057042,5
"('Chlorine.dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'Fecal.Coliform.Influent..MPN.100mL.', 'COD.Influent..ppm.', 'pH.Pre.chlorination')",2143729.272459311,13003956.691647379,433665.231225458,11423177.98324866,5
"('Chlorine.dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'Fecal.Coliform.Influent..MPN.100mL.', 'COD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.')",2143578.009693378,10029916.644208726,433654.2864876366,8443530.170933917,5
"('Chlorine.dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'Fecal.Coliform.Influent..MPN.100mL.', 'COD.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",2143559.404439189,10032031.48155108,433666.70045571064,8441332.254343167,5
"('Chlorine.dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'Fecal.Coliform.Influent..MPN.100mL.', 'TSS.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",2143650.1999370414,11794836.580048453,433727.2758556765,10081386.481642352,5
"('Chlorine.dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Influent..ppm.', 'BOD.Pre.chlorination..ppm.', 'COD.Influent..ppm.')",2143854.749931271,11333889.137224942,433742.4822913287,9307192.69390389,5
"('Chlorine.dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Influent..ppm.', 'BOD.Pre.chlorination..ppm.', 'COD.Pre.chlorination..ppm.')",2143599.8717623367,14389289.309873262,433690.655477992,7470133.971867583,5
"('Chlorine.dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Influent..ppm.', 'BOD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.')",2143686.737170048,14728696.325508814,433728.91002027964,7511089.1729733525,5
"('Chlorine.dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Influent..ppm.', 'BOD.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",2143857.8684560494,11333988.985256135,433739.3138812535,9307269.38549194,5
"('Chlorine.dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Influent..ppm.', 'COD.Influent..ppm.', 'COD.Pre.chlorination..ppm.')",2143558.5070695216,10026083.030762987,433679.56261406763,8448039.68123179,5
"('Chlorine.dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Influent..ppm.', 'COD.Influent..ppm.', 'TSS.Pre.chlorination..ppm.')",2143624.8425514502,6975662.111897635,433719.1671366008,8685662.031377168,5
"('Chlorine.dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Influent..ppm.', 'COD.Influent..ppm.', 'pH.Pre.chlorination')",2143715.018857054,13003473.987058105,433668.99723667145,11422997.475607434,5
"('Chlorine.dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Influent..ppm.', 'COD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.')",2143565.0383845298,10030765.023545023,433668.9108602709,8442211.12830942,5
"('Chlorine.dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Influent..ppm.', 'COD.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",2143558.861477292,10033290.647785721,433675.5907356983,8439829.23986597,5
"('Chlorine.dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Influent..ppm.', 'TSS.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",2143635.7346428246,11795136.544337213,433718.3202563834,10081195.389975574,5
"('Chlorine.dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'COD.Influent..ppm.', 'COD.Pre.chlorination..ppm.')",2143628.298138046,14389220.250228126,433674.42216527305,7470149.870768032,5
"('Chlorine.dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'COD.Influent..ppm.', 'TSS.Pre.chlorination..ppm.')",2143712.005385985,14729140.720103834,433740.1767814177,7512184.964009172,5
"('Chlorine.dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'COD.Influent..ppm.', 'pH.Pre.chlorination')",2143876.9277277556,11333904.673048807,433732.0135119099,9307332.459595183,5
"('Chlorine.dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'COD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.')",2143616.9872467173,17749883.638720803,433671.7587662038,2463890.504131728,5
"('Chlorine.dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'COD.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",2143598.0246510385,14389210.930087581,433679.67052885494,7470235.989465135,5
"('Chlorine.dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",2143689.026278055,14420053.336625423,433737.27278250025,7528315.578076767,5
"('Chlorine.dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'COD.Influent..ppm.', 'COD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.')",2143598.9864802025,10023097.001774414,433654.94933071866,8449954.850633306,5
"('Chlorine.dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'COD.Influent..ppm.', 'COD.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",2143566.804750272,10024800.28451487,433667.9826299849,8449681.42532019,5
"('Chlorine.dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'COD.Influent..ppm.', 'TSS.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",2143649.829190661,11795005.811439259,433731.82105019136,10081479.70664697,5
"('Chlorine.dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'COD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",2143567.492476991,10030068.254442636,433665.56214230444,8443133.505309915,5
"('Chlorine.dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Influent..ppm.', 'BOD.Pre.chlorination..ppm.', 'COD.Influent..ppm.')",2143855.8939123475,11332566.725539196,433742.7186618621,9308869.152523959,5
"('Chlorine.dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Influent..ppm.', 'BOD.Pre.chlorination..ppm.', 'COD.Pre.chlorination..ppm.')",2143601.335145065,14388679.456847012,433693.633513555,7470872.716528159,5
"('Chlorine.dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Influent..ppm.', 'BOD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.')",2143681.164448506,14729174.66031606,433718.2948631915,7511546.171050796,5
"('Chlorine.dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Influent..ppm.', 'BOD.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",2143860.8232848058,11332678.258092321,433738.9317641749,9308927.099306112,5
"('Chlorine.dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Influent..ppm.', 'COD.Influent..ppm.', 'COD.Pre.chlorination..ppm.')",2143553.4314772794,11540964.960302472,433680.3703183534,9850427.58928203,5
"('Chlorine.dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Influent..ppm.', 'COD.Influent..ppm.', 'TSS.Pre.chlorination..ppm.')",2143623.4803541116,10321354.132141221,433724.8480099438,8712251.76240444,5
"('Chlorine.dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Influent..ppm.', 'COD.Influent..ppm.', 'pH.Pre.chlorination')",2143683.2842184673,13004013.41817543,433674.89607341023,11423136.162213996,5
"('Chlorine.dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Influent..ppm.', 'COD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.')",2143562.8372990945,11548163.26932672,433671.9087779756,9841929.865587996,5
"('Chlorine.dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Influent..ppm.', 'COD.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",2143552.847578775,11548046.961944167,433671.5323404192,9842213.21914588,5
"('Chlorine.dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Influent..ppm.', 'TSS.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",2143637.20947358,15140801.741850385,433716.7880667205,8357323.464353788,5
"('Chlorine.dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'COD.Influent..ppm.', 'COD.Pre.chlorination..ppm.')",2143620.258627266,14387968.84559295,433680.94288782094,7470376.4002488,5
"('Chlorine.dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'COD.Influent..ppm.', 'TSS.Pre.chlorination..ppm.')",2143704.867442323,14728521.517289182,433746.34052253043,7511734.262528168,5
"('Chlorine.dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'COD.Influent..ppm.', 'pH.Pre.chlorination')",2143866.9485006323,11332376.8658639,433734.4241044285,9308685.523316428,5
"('Chlorine.dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'COD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.')",2143614.711616323,17749748.549269628,433661.4616367125,2464094.2586654476,5
"('Chlorine.dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'COD.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",2143597.3453089595,14388734.731470594,433680.94339696923,7471123.649602747,5
"('Chlorine.dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",2143682.263027254,14420687.180551574,433748.1595936365,7528996.764406795,5
"('Chlorine.dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'COD.Influent..ppm.', 'COD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.')",2143580.4205813976,11539841.425028207,433644.4578517607,9851444.64087954,5
"('Chlorine.dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'COD.Influent..ppm.', 'COD.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",2143556.4494021223,11539762.386764824,433667.2980559498,9851770.731949616,5
"('Chlorine.dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'COD.Influent..ppm.', 'TSS.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",2143641.0073092068,15140918.277641714,433734.3664477286,8357406.277439368,5
"('Chlorine.dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'COD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",2143555.4723054552,11547218.867525542,433666.66426547087,9843078.59041559,5
