Combination,Train RMSE,Validation RMSE,Train RMSE Std. Dev., Validation RMSE Std. Dev,count
"('Chlorine.Dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Influent...ppm.', 'COD.Influent..ppm.')",0.6049495104843787,1.9465422745705756,0.05868166233616288,0.1298087696763128,4
"('Chlorine.Dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Influent...ppm.', 'COD.Pre.chlorination..ppm.')",0.5472291555937648,1.8932919689503371,0.030029555857847234,0.10563082464207314,4
"('Chlorine.Dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Influent...ppm.', 'TSS.Pre.chlorination..ppm.')",0.6101287191418839,1.8975565357289437,0.04617751092065114,0.06023392769314566,4
"('Chlorine.Dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Influent...ppm.', 'pH.Pre.chlorination')",0.5628971692797127,1.9892169465001444,0.012216150053692545,0.11353981004715585,4
"('Chlorine.Dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'COD.Influent..ppm.')",0.6442654261245655,1.9753119017116405,0.03912278544552743,0.06625888096379623,4
"('Chlorine.Dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'COD.Pre.chlorination..ppm.')",0.6433150990907086,1.8772503775172122,0.034032881125213445,0.11275727194005365,4
"('Chlorine.Dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.')",0.6458238780557469,1.9655166738882799,0.04756576985857849,0.07203704837883555,4
"('Chlorine.Dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",0.6303903059843512,1.961234852791928,0.03153572415783188,0.10749760241179526,4
"('Chlorine.Dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'COD.Influent..ppm.', 'COD.Pre.chlorination..ppm.')",0.6065302289668714,2.0096760810448537,0.03876962732072485,0.1215930984875065,4
"('Chlorine.Dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'COD.Influent..ppm.', 'TSS.Pre.chlorination..ppm.')",0.5703200769311392,1.97520405435694,0.0356932864939658,0.07441005075354065,4
"('Chlorine.Dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'COD.Influent..ppm.', 'pH.Pre.chlorination')",0.6248311902697249,1.988755719594542,0.04191267257126228,0.061934315561968656,4
"('Chlorine.Dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'COD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.')",0.5798088145439169,1.9205553452249184,0.03449745088315198,0.04794700704776374,4
"('Chlorine.Dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'COD.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",0.5303807010183623,1.8198904068166448,0.053693936759881905,0.1171477641886399,4
"('Chlorine.Dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'TSS.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",0.5462029493893017,1.9195833051698927,0.033421926336684116,0.14329597180110598,4
"('Chlorine.Dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Influent...ppm.', 'BOD.Pre.chlorination..ppm.')",0.5345546931177427,1.8924782623431056,0.03816789853186073,0.1324806946194877,4
"('Chlorine.Dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Influent...ppm.', 'COD.Influent..ppm.')",0.5765332551547594,1.9764547230625198,0.04784248872008368,0.09104706257865743,4
"('Chlorine.Dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Influent...ppm.', 'COD.Pre.chlorination..ppm.')",0.514057942486641,1.9090801928036705,0.05022084096325746,0.10993927270441635,4
"('Chlorine.Dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Influent...ppm.', 'TSS.Pre.chlorination..ppm.')",0.5560761087257552,1.9732076661104536,0.070123357333612,0.09235964731937726,4
"('Chlorine.Dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Influent...ppm.', 'pH.Pre.chlorination')",0.5149830487454936,2.0380464720244853,0.017078137969326522,0.17120493918780147,4
"('Chlorine.Dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'COD.Influent..ppm.')",0.5956034319148926,1.9474390044881076,0.05630192272025163,0.10902114532446482,4
"('Chlorine.Dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'COD.Pre.chlorination..ppm.')",0.5411554808242585,1.923623830903032,0.037803737401608535,0.1895143215098717,4
"('Chlorine.Dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.')",0.5830397987926206,1.9153536310477097,0.05884451289769427,0.12634525267727764,4
"('Chlorine.Dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",0.5861862967133307,2.008235021697993,0.02905127402785753,0.1373122885024162,4
"('Chlorine.Dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'COD.Influent..ppm.', 'COD.Pre.chlorination..ppm.')",0.5539807070824377,1.9903655056001284,0.03985638799823701,0.16545836701251204,4
"('Chlorine.Dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'COD.Influent..ppm.', 'TSS.Pre.chlorination..ppm.')",0.5230875409772969,1.913476538902226,0.03460351351928855,0.12324780635981122,4
"('Chlorine.Dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'COD.Influent..ppm.', 'pH.Pre.chlorination')",0.563249551796644,1.946601723088565,0.04758290492717426,0.11972218920473347,4
"('Chlorine.Dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'COD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.')",0.5509389079223498,1.8485250315574284,0.07466412820824887,0.12326438921842829,4
"('Chlorine.Dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'COD.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",0.5354198537909216,1.8891450612933138,0.06915287237380967,0.0922005017216153,4
"('Chlorine.Dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'TSS.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",0.5357693390063945,1.9685459529487541,0.04049332353125038,0.13725216800548262,4
"('Chlorine.Dosage..L.d.', 'BOD.Influent...ppm.', 'BOD.Pre.chlorination..ppm.', 'COD.Influent..ppm.')",0.5999161443712995,1.929733410805546,0.054633027736996485,0.11535969558954516,4
"('Chlorine.Dosage..L.d.', 'BOD.Influent...ppm.', 'BOD.Pre.chlorination..ppm.', 'COD.Pre.chlorination..ppm.')",0.5951816439519331,1.929251530079806,0.05705607350059147,0.1508388818675995,4
"('Chlorine.Dosage..L.d.', 'BOD.Influent...ppm.', 'BOD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.')",0.6145918927984522,1.8886341727100535,0.06457693861686102,0.12810041599393418,4
"('Chlorine.Dosage..L.d.', 'BOD.Influent...ppm.', 'BOD.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",0.5540719900570628,1.928459998027661,0.06516006120631317,0.1829882918358176,4
