Combination,Train RMSE,Validation RMSE,Train RMSE Std. Dev., Validation RMSE Std. Dev,count
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Total.Coliform.Influent..MPN.100mL.', 'Fecal.Coliform.Influent..MPN.100mL.', 'TSS.Pre.chlorination..ppm.')",280086.8576611319,1292775.0229607564,139564.66374885585,1592692.4569426656,5
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Total.Coliform.Influent..MPN.100mL.', 'Fecal.Coliform.Influent..MPN.100mL.', 'pH.Pre.chlorination')",280042.8853440682,1292537.7968312742,139651.90193640595,1592703.6936960516,5
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Influent...ppm.', 'BOD.Pre.chlorination..ppm.')",280050.674763428,723438.756581422,139633.96873482247,1433890.539961249,5
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Influent...ppm.', 'COD.Influent..ppm.')",280037.0617637827,1529421.6383595061,139673.66617392443,1870693.3908022386,5
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Influent...ppm.', 'COD.Pre.chlorination..ppm.')",280096.3332110544,1539469.083008033,139547.2893222389,1883765.1984235519,5
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Influent...ppm.', 'TSS.Pre.chlorination..ppm.')",280081.03557875985,2354968.7580237547,139581.12005074602,1926210.918276376,5
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Influent...ppm.', 'pH.Pre.chlorination')",280076.0983747459,1539020.2137597974,139587.42324758056,1883255.2209245798,5
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'COD.Influent..ppm.')",280039.60492894764,723532.6223145884,139655.07105297205,1433798.5278743098,5
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'COD.Pre.chlorination..ppm.')",280044.97651339177,723273.757031501,139644.92593482326,1433990.0921692078,5
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.')",280064.5675776728,723510.4059209826,139606.11561012256,1433896.5131462663,5
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",280042.91384344886,723222.1520912694,139650.91630717876,1433696.0914329737,5
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Total.Coliform.Influent..MPN.100mL.', 'COD.Influent..ppm.', 'COD.Pre.chlorination..ppm.')",280045.51353629446,1529480.580871547,139655.4661049524,1870573.5285148018,5
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Total.Coliform.Influent..MPN.100mL.', 'COD.Influent..ppm.', 'TSS.Pre.chlorination..ppm.')",280038.7901459541,1775627.1340467217,139670.7351745025,1729450.8492757145,5
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Total.Coliform.Influent..MPN.100mL.', 'COD.Influent..ppm.', 'pH.Pre.chlorination')",280091.55178378435,1529434.8162229785,139563.70958023643,1870480.458373101,5
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Total.Coliform.Influent..MPN.100mL.', 'COD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.')",280081.50435762433,2354828.2726544156,139575.92041475922,1926282.5788581432,5
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Total.Coliform.Influent..MPN.100mL.', 'COD.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",280038.7620958817,1876508.10757441,139659.21013912893,1547768.0358619336,5
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Total.Coliform.Influent..MPN.100mL.', 'TSS.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",280069.6487939058,2354663.2735810485,139603.9738670182,1926118.2108804146,5
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Influent...ppm.', 'BOD.Pre.chlorination..ppm.')",280054.8152817341,1292647.5612654225,139626.48077603948,1593043.190258023,5
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Influent...ppm.', 'COD.Influent..ppm.')",280029.9517368614,1292620.455800299,139677.44944488278,1593130.566053833,5
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Influent...ppm.', 'COD.Pre.chlorination..ppm.')",280082.1589944818,1292682.2667492102,139573.53616665988,1593273.8232726615,5
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Influent...ppm.', 'TSS.Pre.chlorination..ppm.')",280078.22957459604,1292525.359891445,139581.87235272056,1592897.0158215836,5
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Influent...ppm.', 'pH.Pre.chlorination')",280053.8170160435,1292769.3719374163,139629.014064636,1592880.500608573,5
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'COD.Influent..ppm.')",280036.3356873151,1292805.2753079922,139661.3485933345,1592984.8088076205,5
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'COD.Pre.chlorination..ppm.')",280063.1473517117,1292662.1866441243,139609.05578504948,1593146.1173752178,5
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.')",280071.3943851463,1292936.71529818,139592.63171585463,1592863.9862548234,5
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",280043.8220944242,1292764.8535437102,139648.0985853644,1592788.7406115637,5
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'COD.Influent..ppm.', 'COD.Pre.chlorination..ppm.')",280041.8168302782,1292691.7338110702,139651.4724051616,1593038.066084286,5
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'COD.Influent..ppm.', 'TSS.Pre.chlorination..ppm.')",280038.21685747814,1292845.3779802267,139660.94710580193,1592835.2161968825,5
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'COD.Influent..ppm.', 'pH.Pre.chlorination')",280084.4999764582,1292642.563771982,139567.7414019801,1592831.151323391,5
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'COD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.')",280073.5897525264,1292528.1776654893,139588.11960192662,1592549.0118590202,5
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'COD.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",280033.23465734714,1292673.01289212,139668.65114426572,1592718.4555120429,5
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'TSS.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",280100.4541154418,1292560.022889526,139535.59807401831,1592389.6468920454,5
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'BOD.Influent...ppm.', 'BOD.Pre.chlorination..ppm.', 'COD.Influent..ppm.')",280032.0835725548,723459.3807491688,139669.56079088457,1433833.238494978,5
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'BOD.Influent...ppm.', 'BOD.Pre.chlorination..ppm.', 'COD.Pre.chlorination..ppm.')",280044.7177057484,723165.5906374364,139645.74890734808,1434314.6683177897,5
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'BOD.Influent...ppm.', 'BOD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.')",280073.5632254925,722933.3347437354,139588.26436282386,1433289.7870973132,5
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'BOD.Influent...ppm.', 'BOD.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",280034.0916950754,723548.1167161842,139665.87315399185,1434133.8391017537,5
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'BOD.Influent...ppm.', 'COD.Influent..ppm.', 'COD.Pre.chlorination..ppm.')",280054.6544194855,1529499.409343552,139637.1791379874,1870582.9161593502,5
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'BOD.Influent...ppm.', 'COD.Influent..ppm.', 'TSS.Pre.chlorination..ppm.')",280043.69895056495,1775638.1822213077,139661.16769668533,1729471.6633213065,5
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'BOD.Influent...ppm.', 'COD.Influent..ppm.', 'pH.Pre.chlorination')",280044.8020553363,1529375.6232738756,139657.44803317453,1870458.4737754979,5
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'BOD.Influent...ppm.', 'COD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.')",280072.7147850761,2354845.1801855685,139592.78496144674,1926246.319210464,5
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'BOD.Influent...ppm.', 'COD.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",280031.22437836137,1539184.9393557305,139676.48992039906,1883464.2918087447,5
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'BOD.Influent...ppm.', 'TSS.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",280068.45996508957,2354665.3464312525,139606.30031727423,1926156.5066483296,5
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'BOD.Pre.chlorination..ppm.', 'COD.Influent..ppm.', 'COD.Pre.chlorination..ppm.')",280031.0018866265,723488.97723354,139672.0900245567,1433722.7158242902,5
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'BOD.Pre.chlorination..ppm.', 'COD.Influent..ppm.', 'TSS.Pre.chlorination..ppm.')",280038.91463826725,723624.8664496981,139656.60206822457,1433761.359076468,5
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'BOD.Pre.chlorination..ppm.', 'COD.Influent..ppm.', 'pH.Pre.chlorination')",280024.7037983541,723542.4815022125,139685.2186552127,1433777.7004508227,5
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'BOD.Pre.chlorination..ppm.', 'COD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.')",280053.0983651535,723131.7850421697,139627.37751126054,1433861.4889840982,5
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'BOD.Pre.chlorination..ppm.', 'COD.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",280016.12373595603,722967.3094026748,139701.413545156,1433528.5859396493,5
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'BOD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",280048.5104289497,723580.7671019005,139638.55124851657,1433975.0480693271,5
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'COD.Influent..ppm.', 'COD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.')",280045.9527502485,1775463.371584139,139654.5816638403,1729479.5635605655,5
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'COD.Influent..ppm.', 'COD.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",280027.252778862,1529309.82722445,139691.4791610953,1870500.9069756696,5
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'COD.Influent..ppm.', 'TSS.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",280056.50018348324,1775374.309533174,139634.66389007116,1729319.2080423357,5
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'COD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",280058.6153911869,2354576.3591369083,139622.11024666278,1926257.796718759,5
"('Chlorine.Dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Influent...ppm.', 'BOD.Pre.chlorination..ppm.')",280063.9325403718,1293337.8508515398,139617.4387732247,1592943.2039864769,5
"('Chlorine.Dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Influent...ppm.', 'COD.Influent..ppm.')",280096.7137232577,1292972.111848877,139554.50028456343,1592873.7284866949,5
"('Chlorine.Dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Influent...ppm.', 'COD.Pre.chlorination..ppm.')",280091.12984644284,1292989.0014626535,139568.57811808545,1592756.3198435307,5
"('Chlorine.Dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Influent...ppm.', 'TSS.Pre.chlorination..ppm.')",280057.77144318924,1292978.8842137842,139630.24452545587,1592749.1033329351,5
"('Chlorine.Dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Influent...ppm.', 'pH.Pre.chlorination')",280064.58448231034,1293159.167714594,139618.7286360956,1592830.6323759134,5
"('Chlorine.Dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'COD.Influent..ppm.')",280083.7450615945,1293099.6346668617,139579.8031753526,1592922.3674665275,5
"('Chlorine.Dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'COD.Pre.chlorination..ppm.')",280096.07485261216,1293232.7531225695,139558.90937622372,1593009.055193337,5
"('Chlorine.Dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.')",280069.534584287,1293382.3072741055,139603.94805924167,1592881.6905903143,5
"('Chlorine.Dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",280052.72505973483,1292998.7294991524,139644.7598783466,1592791.6668957423,5
"('Chlorine.Dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'Fecal.Coliform.Influent..MPN.100mL.', 'COD.Influent..ppm.', 'COD.Pre.chlorination..ppm.')",280121.43134777324,1293196.18708819,139508.49077491,1592745.169077836,5
"('Chlorine.Dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'Fecal.Coliform.Influent..MPN.100mL.', 'COD.Influent..ppm.', 'TSS.Pre.chlorination..ppm.')",280043.68725049443,1292689.4430140187,139657.8886114886,1592111.0554192776,5
"('Chlorine.Dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'Fecal.Coliform.Influent..MPN.100mL.', 'COD.Influent..ppm.', 'pH.Pre.chlorination')",280045.6306809294,1293067.848093092,139659.60778431152,1592655.8750119924,5
"('Chlorine.Dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'Fecal.Coliform.Influent..MPN.100mL.', 'COD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.')",280050.26121110877,1292740.7592272698,139640.9863510256,1592006.7328104356,5
"('Chlorine.Dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'Fecal.Coliform.Influent..MPN.100mL.', 'COD.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",280047.12293807947,1293248.8047387947,139654.77469784298,1592705.5962730704,5
"('Chlorine.Dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'Fecal.Coliform.Influent..MPN.100mL.', 'TSS.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",280042.3308145988,1293091.1570922676,139660.82505614395,1592543.309444377,5
"('Chlorine.Dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Influent...ppm.', 'BOD.Pre.chlorination..ppm.', 'COD.Influent..ppm.')",280052.7643928305,723733.9622825551,139637.88200428674,1434016.8174025277,5
"('Chlorine.Dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Influent...ppm.', 'BOD.Pre.chlorination..ppm.', 'COD.Pre.chlorination..ppm.')",280052.47245923115,723605.8249240578,139641.1974800834,1433735.3482772312,5
"('Chlorine.Dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Influent...ppm.', 'BOD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.')",280061.6246533525,723837.8318820893,139619.8484081061,1434060.9238757035,5
"('Chlorine.Dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Influent...ppm.', 'BOD.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",280037.9377904994,723831.3227764328,139668.15265362483,1433941.1832537793,5
"('Chlorine.Dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Influent...ppm.', 'COD.Influent..ppm.', 'COD.Pre.chlorination..ppm.')",280062.5562348681,1529710.5335180154,139631.55574401017,1870449.4104739155,5
"('Chlorine.Dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Influent...ppm.', 'COD.Influent..ppm.', 'TSS.Pre.chlorination..ppm.')",280049.1699264957,1775486.0887748334,139657.8385319392,1729578.6429647526,5
"('Chlorine.Dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Influent...ppm.', 'COD.Influent..ppm.', 'pH.Pre.chlorination')",280070.496417678,1529828.2597410707,139615.26699120816,1870529.660568587,5
"('Chlorine.Dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Influent...ppm.', 'COD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.')",280068.7826874843,2355171.41994952,139608.52092940867,1926060.1416698548,5
"('Chlorine.Dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Influent...ppm.', 'COD.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",280046.8971708064,1539470.6041747262,139654.6022569762,1883526.9564011712,5
"('Chlorine.Dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Influent...ppm.', 'TSS.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",280056.49227592425,2355055.785572923,139637.44110891642,1926183.852149956,5
"('Chlorine.Dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'COD.Influent..ppm.', 'COD.Pre.chlorination..ppm.')",280070.45349781023,723670.4519919788,139607.87430834374,1433741.7654787025,5
"('Chlorine.Dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'COD.Influent..ppm.', 'TSS.Pre.chlorination..ppm.')",280060.8091467316,723911.9463768945,139620.95432863038,1433575.8354496208,5
"('Chlorine.Dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'COD.Influent..ppm.', 'pH.Pre.chlorination')",280064.501571763,723620.2581061294,139621.26306798944,1433747.9047010166,5
"('Chlorine.Dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'COD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.')",280038.23318991065,723260.056177538,139665.21478696045,1432745.7557970262,5
"('Chlorine.Dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'COD.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",280073.42797611764,723509.3398035143,139602.67134184862,1433923.7607109717,5
"('Chlorine.Dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",280041.7700869619,724067.5265563623,139659.99025483278,1433941.7869589361,5
"('Chlorine.Dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'COD.Influent..ppm.', 'COD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.')",280029.5743985184,1775243.6003548433,139693.83204581737,1728989.0803146209,5
"('Chlorine.Dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'COD.Influent..ppm.', 'COD.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",280071.3246451219,1529820.0904930085,139619.27147545162,1870395.354013017,5
"('Chlorine.Dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'COD.Influent..ppm.', 'TSS.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",280050.3109335682,1775716.7520581726,139655.69879279038,1729363.8380752204,5
"('Chlorine.Dosage..L.d.', 'Total.Coliform.Influent..MPN.100mL.', 'COD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",280055.57731877547,2355208.145514989,139635.69568946725,1926157.0297180773,5
"('Chlorine.Dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Influent...ppm.', 'BOD.Pre.chlorination..ppm.', 'COD.Influent..ppm.')",280090.32302176335,1293119.460262838,139564.06045344647,1593116.5859381957,5
"('Chlorine.Dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Influent...ppm.', 'BOD.Pre.chlorination..ppm.', 'COD.Pre.chlorination..ppm.')",280064.9336021297,1292968.5487363073,139618.30214875544,1592863.916591452,5
"('Chlorine.Dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Influent...ppm.', 'BOD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.')",280061.04984658054,1293103.0386137713,139620.04854897736,1593114.5769584891,5
"('Chlorine.Dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Influent...ppm.', 'BOD.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",280033.8930665022,1293343.6736984667,139679.0147341122,1592936.477461764,5
"('Chlorine.Dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Influent...ppm.', 'COD.Influent..ppm.', 'COD.Pre.chlorination..ppm.')",280077.61867099773,1292961.0055001942,139590.35955203764,1592808.3697434948,5
"('Chlorine.Dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Influent...ppm.', 'COD.Influent..ppm.', 'TSS.Pre.chlorination..ppm.')",280045.5288517226,1292828.2201648385,139652.74208825803,1592752.586924044,5
"('Chlorine.Dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Influent...ppm.', 'COD.Influent..ppm.', 'pH.Pre.chlorination')",280094.6903386817,1293018.3993676433,139557.1314218244,1592910.7302514792,5
"('Chlorine.Dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Influent...ppm.', 'COD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.')",280057.2964085928,1292507.8750546074,139628.7784792788,1592435.8227741155,5
"('Chlorine.Dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Influent...ppm.', 'COD.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",280066.9076133446,1293069.6621686053,139614.6217608241,1592723.7309597046,5
"('Chlorine.Dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Influent...ppm.', 'TSS.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",280064.83156629594,1292715.3697052435,139616.10789824394,1592698.651070849,5
"('Chlorine.Dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'COD.Influent..ppm.', 'COD.Pre.chlorination..ppm.')",280078.0035110434,1292890.533215604,139591.98759982517,1592932.8635093162,5
"('Chlorine.Dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'COD.Influent..ppm.', 'TSS.Pre.chlorination..ppm.')",280042.1391910905,1293138.287839982,139657.90650868855,1592823.634507306,5
"('Chlorine.Dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'COD.Influent..ppm.', 'pH.Pre.chlorination')",280044.5126339017,1293088.302071309,139659.22541773602,1593109.6801396296,5
"('Chlorine.Dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'COD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.')",280046.8027359826,1292407.104022449,139649.38459550793,1592296.0302394652,5
"('Chlorine.Dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'COD.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",280066.9502080665,1293095.1749807703,139615.36862616957,1593051.6145602523,5
"('Chlorine.Dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",280053.4873609349,1293282.3370388339,139636.57255799317,1592976.4067336423,5
"('Chlorine.Dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'COD.Influent..ppm.', 'COD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.')",280023.94077684934,1292644.3209931084,139694.43179666583,1592169.6222932017,5
"('Chlorine.Dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'COD.Influent..ppm.', 'COD.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",280068.01568366523,1293143.8702402187,139612.80099679762,1592988.3848255747,5
"('Chlorine.Dosage..L.d.', 'Fecal.Coliform.Influent..MPN.100mL.', 'COD.Influent..ppm.', 'TSS.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",280046.1418686374,1292833.3304594539,139652.29032526648,1592319.5329743875,5
